/fields=id,latitude,longitude,date_time,cruise,seawifs_filename,seawifs_es_error,seawifs_pixel_total,seawifs_tdiff,seawifs_solz,seawifs_senz,seawifs_cv,seawifs_windspeed,seawifs_rrs412,seawifs_rrs443,seawifs_rrs490,seawifs_rrs510,seawifs_rrs555,seawifs_rrs670,insitu_rrs_type,insitu_rrs412,insitu_rrs443,insitu_rrs490,insitu_rrs510,insitu_rrs555,insitu_rrs670
/end_header
10375,43.76255000,-66.68563000,2001-10-16 14:47:00,s011016w,S2001289164329.L2_MLAC.R0000021409_43N_43N_68W_66W.hdf_OCVAL_s011016w_10375_B5.tar,0.00000000,25,7465,53.60,26.97,0.053,4.199,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
17971,43.76300000,-66.58200000,2001-10-09 14:30:00,s011009w,S2001282164041.L2_MLAC.R0000021408_43N_43N_68W_66W.hdf_OCVAL_s011009w_17971_B5.tar,2.25000000,25,8365,50.89,28.38,0.054,5.274,0.00133700,0.00183100,0.00248300,0.00259000,0.00238100,0.00050300,rrs,0.00214488,0.00225081,0.00280469,0.00292171,0.00267843,0.00060042
10230,43.76467000,-66.42530000,2000-06-20 14:05:00,s000620w,S2000172164529.L2_MLAC.R0000021386_43N_43N_68W_66W.hdf_OCVAL_s000620w_10230_B5.tar,0.00000000,25,10517,21.43,22.28,0.046,4.896,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
17962,43.76500000,-66.46900000,2001-09-16 14:30:00,s010916w,S2001259164416.L2_MLAC.R0000021405_43N_43N_68W_66W.hdf_OCVAL_s010916w_17962_B5.tar,2.50000000,25,8720,42.05,23.26,0.062,4.406,0.00203200,0.00280500,0.00365500,0.00343000,0.00272300,0.00032400,rrs,0.00326682,0.00354682,0.00448634,0.00425414,0.00344233,0.00055553
11550,43.76573000,-66.41677000,2002-07-25 14:00:00,s020725w,S2002206161852.L2_MLAC.R0000021416_43N_43N_68W_66W.hdf_OCVAL_s020725w_11550_B5.tar,0.00000000,25,9296,24.18,46.08,0.078,3.764,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
17968,43.76600000,-66.44100000,2001-09-30 14:30:00,s010930w,S2001273165102.L2_MLAC.R0000021407_43N_43N_68W_66W.hdf_OCVAL_s010930w_17968_B5.tar,3.05000000,25,9032,47.86,21.91,0.059,7.159,0.00104400,0.00145700,0.00185300,0.00196900,0.00183600,0.00041200,rrs,0.00230940,0.00200748,0.00227164,0.00240012,0.00224669,0.00066785
17948,43.76600000,-66.33300000,2000-08-22 14:30:00,s000822w,S2000235162834.L2_MLAC.R0000021394_43N_43N_68W_66W.hdf_OCVAL_s000822w_17948_B5.tar,2.40000000,25,7944,32.40,32.53,0.103,3.837,0.00003700,0.00102700,0.00218600,0.00225400,0.00204800,-0.00004400,rrs,0.00275877,0.00301841,0.00348214,0.00343558,0.00308084,0.00061983
10329,43.76762000,-66.37942000,2001-09-06 14:00:00,s010906w,S2001249161047.L2_MLAC.R0000021404_43N_43N_68W_66W.hdf_OCVAL_s010906w_10329_B5.tar,0.00000000,25,8593,37.52,52.64,0.037,5.085,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
10305,43.76788000,-66.39118000,2000-09-30 14:00:00,s000930w,S2000274165225.L2_MLAC.R0000021397_43N_43N_68W_66W.hdf_OCVAL_s000930w_10305_B5.tar,0.00000000,25,10801,47.94,22.11,0.048,7.684,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
10296,43.76833000,-66.37018000,2000-09-14 14:12:00,s000914w,S2000258164626.L2_MLAC.R0000021396_43N_43N_68W_66W.hdf_OCVAL_s000914w_10296_B5.tar,0.00000000,25,9818,41.39,22.24,0.035,0.797,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
10420,43.77000000,-66.41392000,1998-10-20 15:00:00,s981020w,S1998293164632.L2_MLAC.R0000021505_43N_43N_68W_66W.hdf_OCVAL_s981020w_10420_B5.tar,0.00000000,25,6846,55.11,23.90,0.073,7.276,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
10136,43.77000000,-66.38900000,1998-10-04 14:01:00,s981004w,S1998277162335.L2_MLAC.R0000021499_43N_43N_68W_66W.hdf_OCVAL_s981004w_10136_B5.tar,0.00000000,25,8991,48.37,46.11,0.037,6.622,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
17974,43.77100000,-66.39000000,2001-10-16 14:30:00,s011016w,S2001289164329.L2_MLAC.R0000021409_43N_43N_68W_66W.hdf_OCVAL_s011016w_17974_B5.tar,1.70000000,25,8484,53.64,25.95,0.052,3.865,0.00130900,0.00162600,0.00198300,0.00215900,0.00211700,0.00050500,rrs,0.00188139,0.00178129,0.00211173,0.00222300,0.00214705,0.00048844
10147,43.77178000,-66.39803000,1998-10-05 15:00:00,s981005w,S1998278170733.L2_MLAC.R0000021500_43N_43N_69W_66W.hdf_OCVAL_s981005w_10147_B5.tar,0.00000000,25,8114,50.54,32.47,0.046,7.642,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
10269,43.77188000,-66.28752000,2000-07-12 13:45:00,s000712w,S2000194161838.L2_MLAC.R0000021391_43N_43N_68W_66W.hdf_OCVAL_s000712w_10269_B5.tar,0.00000000,25,10098,21.92,41.68,0.090,4.598,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
10338,43.77215000,-66.24878000,2001-09-16 14:10:00,s010916w,S2001259164416.L2_MLAC.R0000021405_43N_43N_68W_66W.hdf_OCVAL_s010916w_10338_B5.tar,0.00000000,25,9919,42.09,22.82,0.095,4.453,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
10555,43.77315000,-66.37077000,1999-10-08 14:00:00,s991008w,S1999281164648.L2_MLAC.R0000021523_43N_43N_68W_66W.hdf_OCVAL_s991008w_10555_B5.tar,0.00000000,25,10462,50.54,22.74,0.046,1.569,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
10496,43.77360000,-68.57537000,1999-08-23 19:30:00,s990823w,S1999235171748.L2_MLAC.R0000021515_43N_43N_68W_66W.hdf_OCVAL_s990823w_10496_B5.tar,0.00000000,25,-7254,34.26,38.90,0.050,1.796,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
10536,43.77823000,-66.25043000,1999-09-24 14:30:00,s990924w,S1999267161819.L2_MLAC.R0000021521_43N_43N_68W_66W.hdf_OCVAL_s990924w_10536_B5.tar,0.00000000,25,7007,44.30,48.08,0.064,8.408,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
210783,43.82200000,-67.31800000,2005-09-02 17:30:00,s050902e,S2005245165304.L2_MLAC.R0000021449_43N_43N_68W_67W.hdf_OCVAL_s050902e_210783_B5.tar,4.85000000,25,-1465,37.01,45.50,0.035,3.691,0.00260700,0.00263200,0.00276400,0.00264000,0.00233100,0.00035300,rrs,0.00261548,0.00252007,0.00293060,0.00290435,0.00263207,0.00045826
210616,43.82597000,-67.38588000,2005-09-02 17:16:00,s050902e,S2005245165304.L2_MLAC.R0000021449_43N_43N_68W_67W.hdf_OCVAL_s050902e_210616_B5.tar,0.00000000,25,-624,37.00,45.69,0.029,3.712,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
210615,43.83017000,-67.45533000,2005-09-02 17:04:00,s050902e,S2005245165304.L2_MLAC.R0000021449_43N_43N_68W_67W.hdf_OCVAL_s050902e_210615_B5.tar,0.00000000,25,96,36.99,45.97,0.033,3.773,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
210700,43.83818000,-68.56212000,2007-03-12 17:44:00,s070312e,S2007071171544.L2_MLAC.R0000021463_44N_43N_68W_68W.hdf_OCVAL_s070312e_210700_B5.tar,0.00000000,25,-1128,48.01,51.73,0.094,5.409,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
210604,43.83877000,-67.57668000,2005-07-20 16:52:00,s050720e,S2005201164004.L2_MLAC.R0000021447_43N_43N_68W_67W.hdf_OCVAL_s050720e_210604_B5.tar,0.00000000,25,256,23.65,53.30,0.031,2.361,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
8966,43.84700000,-67.93600000,2000-08-11 16:31:00,s000811w,S2000224164423.L2_MLAC.R0000021393_s000811w_8966.hdf_OCVAL_valtarg_B5.tar,0.00000000,25,1566,29.14,24.84,0.035,1.807,-999,-999,-999,-999,-999,-999,aot,-999,-999,-999,-999,-999,-999
210782,43.85600000,-67.82500000,2005-09-02 16:00:00,s050902e,S2005245165304.L2_MLAC.R0000021449_43N_43N_68W_67W.hdf_OCVAL_s050902e_210782_B5.tar,2.05000000,25,3936,36.94,47.31,0.034,4.047,0.00267600,0.00272500,0.00292600,0.00274000,0.00234500,0.00030600,rrs,0.00246320,0.00245070,0.00283065,0.00284125,0.00264114,0.00043624
210614,43.86442000,-67.95967000,2005-09-02 15:36:00,s050902e,S2005245165304.L2_MLAC.R0000021449_43N_43N_68W_67W.hdf_OCVAL_s050902e_210614_B5.tar,0.00000000,25,5376,36.93,47.89,0.045,4.201,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
210778,43.86700000,-67.89000000,2005-07-20 16:00:00,s050720e,S2005201164004.L2_MLAC.R0000021447_43N_43N_68W_67W.hdf_OCVAL_s050720e_210778_B5.tar,5.75000000,25,3376,23.63,54.15,0.032,2.546,0.00450500,0.00432600,0.00412700,0.00385500,0.00335400,0.00065400,rrs,0.00484437,0.00486711,0.00518475,0.00523279,0.00500647,0.00265276
26236,43.87400000,-9.48000000,2001-10-10 11:39:00,ioffe01,S2001283122655.L2_MLAC.R0000021031_43N_43N_9W_9W.hdf_OCVAL_ioffe01_26236_B5.tar,7.30000000,25,3403,50.71,52.77,0.032,4.057,-999,0.00287200,0.00281800,-999,-999,-999,rrs,-999,0.00420527,0.00394297,-999,-999,-999
210681,43.88340000,-68.25088000,2006-08-09 15:56:00,s060809w,S2006221165516.L2_MLAC.R0000021461_43N_43N_69W_67W.hdf_OCVAL_s060809w_210681_B5.tar,0.00000000,25,4443,28.92,55.32,0.049,2.115,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
210781,43.89000000,-68.32800000,2005-09-02 14:30:00,s050902e,S2005245165304.L2_MLAC.R0000021449_43N_43N_68W_67W.hdf_OCVAL_s050902e_210781_B5.tar,1.65000000,25,9336,36.89,49.17,0.041,4.469,0.00260300,0.00263800,0.00282500,0.00281100,0.00268200,0.00043000,rrs,0.00233780,0.00220492,0.00253957,0.00267654,0.00279735,0.00054055
25917,43.89000000,-9.47000000,2001-10-10 11:36:00,ioffe01,S2001283122655.L2_MLAC.R0000021031_43N_43N_9W_9W.hdf_OCVAL_ioffe01_25917_B5.tar,0.00000000,25,3583,50.73,52.77,0.038,4.031,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
210603,43.89072000,-68.14683000,2005-07-20 15:12:00,s050720e,S2005201164004.L2_MLAC.R0000021447_43N_43N_68W_67W.hdf_OCVAL_s050720e_210603_B5.tar,0.00000000,25,6256,23.62,54.88,0.023,2.569,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
210777,43.90800000,-68.41700000,2005-07-20 14:30:00,s050720e,S2005201164004.L2_MLAC.R0000021447_43N_43N_68W_67W.hdf_OCVAL_s050720e_210777_B5.tar,4.15000000,25,8776,23.60,55.74,0.037,2.424,0.00354700,0.00350600,0.00344600,0.00313700,0.00273700,0.00044300,rrs,0.00276449,0.00280827,0.00308347,0.00298403,0.00280838,0.00066308
10102,43.92370000,-68.58150000,1998-06-09 13:48:00,al9807,S1998160161854.L2_MLAC.R0000020331_43N_43N_69W_68W.hdf_OCVAL_al9807_10102_B5.tar,0.00000000,25,9948,20.98,51.70,0.071,3.003,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
210653,43.92975000,-68.77282000,2006-04-25 15:18:00,s060425w,S2006115174522.L2_MLAC.R0000021456_43N_43N_68W_68W.hdf_OCVAL_s060425w_210653_B5.tar,0.00000000,25,9659,35.72,28.42,0.122,7.313,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
210638,44.05578000,-68.99215000,2006-02-08 19:07:00,s060208w,S2006039173253.L2_MLAC.R0000021453_44N_43N_68W_68W.hdf_OCVAL_s060208w_210638_B5.tar,0.00000000,25,-5297,59.96,24.78,0.135,5.029,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
14788,44.16520000,13.94340000,2003-02-23 13:50:00,kn-172-03,S2003054114812.L2_MLAC.R0000021048_44N_44N_13E_14E.hdf_OCVAL_kn-172-03_14788_B5.tar,3.80000000,25,-6849,54.74,26.91,0.041,2.208,0.00930700,0.00955100,0.00875000,0.00720100,0.00455400,0.00063000,rrs,0.00935723,0.00878625,0.00895693,0.00734466,0.00467085,0.00067282
14787,44.34020000,13.71980000,2003-02-23 12:00:00,kn-172-03,S2003054114812.L2_MLAC.R0000021048_44N_44N_13E_14E.hdf_OCVAL_kn-172-03_14787_B5.tar,3.10000000,25,-251,54.88,25.95,0.018,2.469,0.00884300,0.00963800,0.01001900,0.00851600,0.00563300,0.00075400,rrs,0.01067198,0.01008956,0.01056092,0.00883099,0.00575660,0.00087194
14759,44.39900000,12.67900000,2003-02-02 14:20:00,kn-172-03,S2003033121425.L2_MLAC.R0000021048_44N_44N_12E_13E.hdf_OCVAL_kn-172-03_14759_B5.tar,5.20000000,25,-7202,62.62,45.59,0.088,4.324,0.00540500,0.00639100,0.00778700,0.00802200,0.00722500,0.00120900,rrs,0.00998102,0.00826946,0.00830673,0.00756903,0.00599137,0.00103048
14757,44.54000000,13.16000000,2003-02-02 10:10:00,kn-172-03,S2003033121425.L2_MLAC.R0000021048_44N_44N_12E_13E.hdf_OCVAL_kn-172-03_14757_B5.tar,3.75000000,25,7794,62.84,47.02,0.031,4.834,0.00467600,0.00530500,0.00569600,0.00465300,0.00298100,0.00027500,rrs,0.01324352,0.01124249,0.01036459,0.00845603,0.00537778,0.00106345
14774,44.63730000,13.32570000,2003-02-19 15:15:00,kn-172-03,S2003050122129.L2_MLAC.R0000021048_45N_44N_13E_13E.hdf_OCVAL_kn-172-03_14774_B5.tar,6.20000000,25,-10004,58.02,53.85,0.071,4.668,0.00459100,0.00598900,0.00701500,0.00610900,0.00423300,0.00046600,rrs,0.01059659,0.00941831,0.00902177,0.00740779,0.00474574,0.00066786
14776,44.63920000,13.05070000,2003-02-20 11:16:00,kn-172-03,S2003051112348.L2_MLAC.R0000021048_44N_44N_12E_13E.hdf_OCVAL_kn-172-03_14776_B5.tar,3.15000000,25,918,55.65,35.95,0.150,1.152,0.00466500,0.00526700,0.00565000,0.00438700,0.00282200,0.00022300,rrs,0.00695813,0.00640704,0.00620426,0.00485985,0.00281748,0.00039043
14773,44.73870000,13.22720000,2003-02-19 14:12:00,kn-172-03,S2003050122129.L2_MLAC.R0000021048_45N_44N_13E_13E.hdf_OCVAL_kn-172-03_14773_B5.tar,4.20000000,25,-6225,58.09,53.43,0.050,4.285,0.00416000,0.00504500,0.00525600,0.00430100,0.00272800,0.00027800,rrs,0.00800151,0.00701796,0.00654958,0.00519129,0.00317058,0.00048225
14786,44.75610000,13.22500000,2003-02-22 13:16:00,kn-172-03,S2003053110709.L2_MLAC.R0000021048_45N_44N_12E_13E.hdf_OCVAL_kn-172-03_14786_B5.tar,3.50000000,25,-7263,55.03,50.94,0.025,4.939,0.00714500,0.00736000,0.00704900,0.00580300,0.00369300,0.00065700,rrs,0.00761038,0.00710541,0.00713651,0.00576009,0.00355028,0.00058052
14782,44.77020000,13.02760000,2003-02-21 12:35:00,kn-172-03,S2003052120451.L2_MLAC.R0000021048_44N_44N_12E_13E.hdf_OCVAL_kn-172-03_14782_B5.tar,3.25000000,25,-1380,56.55,38.49,0.050,4.258,0.01134000,0.01394700,0.01711300,0.01652400,0.01393200,0.00228300,rrs,0.01302666,0.01513797,0.01935795,0.01820654,0.01540333,0.00226870
14777,44.79540000,13.00360000,2003-02-20 13:23:00,kn-172-03,S2003051112348.L2_MLAC.R0000021048_44N_44N_12E_13E.hdf_OCVAL_kn-172-03_14777_B5.tar,3.60000000,25,-6704,55.81,36.36,0.079,1.140,0.00912000,0.01279500,0.01706300,0.01711600,0.01542300,0.00229200,rrs,0.01515034,0.01782954,0.02288979,0.02182600,0.01950681,0.00316798
14781,44.81600000,12.98820000,2003-02-21 11:45:00,kn-172-03,S2003052120451.L2_MLAC.R0000021048_44N_44N_12E_13E.hdf_OCVAL_kn-172-03_14781_B5.tar,3.15000000,25,1620,56.58,38.32,0.038,4.281,0.01128700,0.01379700,0.01675300,0.01631800,0.01394800,0.00223700,rrs,0.01255103,0.01423669,0.01794397,0.01704027,0.01460348,0.00217848
14775,44.82760000,12.87180000,2003-02-20 09:10:00,kn-172-03,S2003051112348.L2_MLAC.R0000021048_44N_44N_12E_13E.hdf_OCVAL_kn-172-03_14775_B5.tar,3.70000000,25,8475,55.85,36.94,0.120,1.222,0.00619600,0.00810100,0.01019900,0.00953200,0.00753800,0.00106400,rrs,0.01033387,0.01012344,0.01191938,0.01091521,0.00829489,0.00113768
14785,44.92610000,12.97800000,2003-02-22 10:48:00,kn-172-03,S2003053110709.L2_MLAC.R0000021048_45N_44N_12E_13E.hdf_OCVAL_kn-172-03_14785_B5.tar,3.15000000,25,1615,55.20,51.85,0.024,4.731,0.01185100,0.01383000,0.01605400,0.01528500,0.01268400,0.00214200,rrs,0.01200207,0.01382217,0.01752362,0.01646322,0.01345762,0.00180825
14784,45.02320000,12.88530000,2003-02-22 10:05:00,kn-172-03,S2003053110709.L2_MLAC.R0000021048_45N_44N_12E_13E.hdf_OCVAL_kn-172-03_14784_B5.tar,3.25000000,25,4193,55.30,52.16,0.063,4.585,0.01032800,0.01134600,0.01234000,0.01127000,0.00829600,0.00122500,rrs,0.00940615,0.00945938,0.01131818,0.01027271,0.00753411,0.00095709
14771,45.02370000,13.07430000,2003-02-19 11:25:00,kn-172-03,S2003050122129.L2_MLAC.R0000021048_45N_44N_13E_13E.hdf_OCVAL_kn-172-03_14771_B5.tar,3.20000000,25,3791,58.32,52.50,0.122,3.236,0.00629200,0.00791800,0.00930300,0.00875200,0.00658100,0.00077500,rrs,0.01018534,0.01096525,0.01334276,0.01214423,0.00931282,0.00133947
24203,46.36670000,-15.00000000,1998-04-30 11:05:00,amt6b,S1998120125104.L2_MLAC.R0000020353_46N_46N_15W_14W.hdf_OCVAL_amt6b_24203_B5.tar,0.00000000,25,7084,31.57,50.17,0.120,9.951,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
9584,46.36700000,139.25800000,2000-03-15 05:56:00,jes0003,S2000075034008.L2_MLAC.R0000021036_46N_46N_138E_139E.hdf_OCVAL_jes0003_9584_B5.tar,9.20000000,25,-7741,49.91,44.12,0.027,3.733,-999,0.00307500,0.00318400,-999,-999,-999,rrs,-999,0.00374368,0.00375404,-999,-999,-999
9583,46.48100000,138.99300000,2000-03-15 03:55:00,jes0003,S2000075034008.L2_MLAC.R0000021036_46N_46N_138E_139E.hdf_OCVAL_jes0003_9583_B5.tar,8.10000000,25,-482,49.96,43.01,0.025,3.463,-999,0.00322200,0.00330300,-999,-999,-999,rrs,-999,0.00387419,0.00386198,-999,-999,-999
9262,46.55000000,138.83501000,2000-03-15 02:44:00,jes0003,S2000075034008.L2_MLAC.R0000021036_46N_46N_138E_139E.hdf_OCVAL_jes0003_9262_B5.tar,0.00000000,25,3777,49.99,42.28,0.046,3.286,-999,-999,-999,-999,-999,-999,aot,-999,-999,-999,-999,-999,-999
25916,47.79000000,-6.26000000,2001-10-09 15:31:00,ioffe01,S2001282132259.L2_MLAC.R0000021031_48N_47N_6W_5W.hdf_OCVAL_ioffe01_25916_B5.tar,0.00000000,25,-7249,56.86,41.05,0.046,7.224,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
25915,47.98000000,-6.10000000,2001-10-09 14:31:00,ioffe01,S2001282132259.L2_MLAC.R0000021031_48N_47N_6W_5W.hdf_OCVAL_ioffe01_25915_B5.tar,0.00000000,25,-3652,57.08,41.31,0.094,6.946,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
26235,47.98400000,-6.09500000,2001-10-09 14:29:00,ioffe01,S2001282132259.L2_MLAC.R0000021031_48N_47N_6W_5W.hdf_OCVAL_ioffe01_26235_B5.tar,23.50000000,25,-3532,57.08,41.31,0.094,6.946,-999,0.00356200,0.00343400,-999,-999,-999,rrs,-999,0.00327439,0.00340531,-999,-999,-999
23862,48.25330000,-9.23500000,1999-06-03 15:00:00,amt8,S1999154131603.L2_MLAC.R0000020355_48N_48N_9W_9W.hdf_OCVAL_amt8_23862_B5.tar,0.00000000,25,-5453,28.11,29.38,0.145,8.970,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
23404,48.25550000,-9.23910000,1999-06-03 15:21:00,amt8,S1999154131603.L2_MLAC.R0000020355_48N_48N_9W_9W.hdf_OCVAL_amt8_23404_B5.tar,4.10000000,25,-6713,28.11,29.38,0.145,8.970,0.00245200,0.00226100,0.00216100,0.00224900,0.00221100,-999,rrs,0.00187417,0.00152003,0.00159329,0.00179666,0.00211757,-999
24511,48.62670000,-9.05670000,1998-06-13 12:52:00,amt6,S1998164124214.L2_MLAC.R0000020352_48N_48N_9W_8W.hdf_OCVAL_amt6_24511_B5.tar,0.00000000,25,227,25.71,36.55,0.045,10.838,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
24512,48.70830000,-8.68500000,1998-06-13 14:10:00,amt6,S1998164124214.L2_MLAC.R0000020352_48N_48N_9W_8W.hdf_OCVAL_amt6_24512_B5.tar,0.00000000,25,-4455,25.83,35.25,0.045,10.858,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
23286,48.72480000,-8.61300000,1998-06-13 15:07:00,amt6,S1998164124214.L2_MLAC.R0000020352_48N_48N_9W_8W.hdf_OCVAL_amt6_23286_B5.tar,1.40000000,25,-7875,25.85,35.01,0.054,10.858,0.00936800,0.00839000,0.00848300,0.00808300,0.00688000,-999,rrs,0.00736803,0.00709578,0.00882025,0.00891087,0.00829240,-999
24514,48.73170000,-8.61330000,1998-06-13 15:05:00,amt6,S1998164124214.L2_MLAC.R0000020352_48N_48N_9W_8W.hdf_OCVAL_amt6_24514_B5.tar,0.00000000,25,-7755,25.86,35.01,0.056,10.859,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
20221,49.51778000,-58.74944000,2000-05-22 17:13:00,orca_11,S2000143170300.L2_MLAC.R0000021198_49N_49N_58W_58W.hdf_OCVAL_orca_11_20221_B5.tar,0.00000000,25,113,33.36,51.56,0.039,3.836,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
20236,49.52350000,-58.74540000,2000-05-22 17:20:00,orca_11,S2000143170300.L2_MLAC.R0000021198_49N_49N_58W_58W.hdf_OCVAL_orca_11_20236_B5.tar,3.40000000,25,-307,33.37,51.56,0.040,3.844,0.00112200,0.00186000,0.00215700,0.00191900,0.00140000,-999,rrs,0.00276615,0.00284830,0.00304970,0.00275530,0.00221060,-999
20235,49.86557000,-58.52300000,2000-06-06 15:52:00,orca_11,S2000158162634.L2_MLAC.R0000021198_49N_49N_58W_58W.hdf_OCVAL_orca_11_20235_B5.tar,0.00000000,25,2848,28.63,23.24,0.031,5.043,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
20245,49.86600000,-58.52300000,2000-06-06 16:27:00,orca_11,S2000158162634.L2_MLAC.R0000021198_49N_49N_58W_58W.hdf_OCVAL_orca_11_20245_B5.tar,10.30000000,25,748,28.64,23.24,0.031,5.065,0.00145500,0.00217300,0.00245200,0.00200700,0.00120800,-999,rrs,0.00161009,0.00216100,0.00257485,0.00205856,0.00122016,-999
20222,53.12250000,-53.88833000,2000-05-23 16:11:00,orca_11,S2000144160749.L2_MLAC.R0000021198_53N_53N_53W_53W.hdf_OCVAL_orca_11_20222_B5.tar,0.00000000,25,495,33.63,21.93,0.061,3.334,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
20234,53.68427000,-54.02595000,2000-06-05 15:10:00,orca_11,S2000157154253.L2_MLAC.R0000021198_53N_53N_54W_54W.hdf_OCVAL_orca_11_20234_B5.tar,0.00000000,25,2695,31.30,39.47,0.031,4.712,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
20244,53.69300000,-54.02600000,2000-06-05 15:45:00,orca_11,S2000157154253.L2_MLAC.R0000021198_53N_53N_54W_54W.hdf_OCVAL_orca_11_20244_B5.tar,13.20000000,25,595,31.31,39.47,0.025,4.730,0.00244600,0.00269100,0.00282300,0.00232000,0.00153700,-999,rrs,0.00251338,0.00267830,0.00287075,0.00247634,0.00172169,-999
20237,55.47020000,-53.69740000,2000-05-24 16:55:00,orca_11,S2000145165136.L2_MLAC.R0000021198_55N_55N_54W_53W.hdf_OCVAL_orca_11_20237_B5.tar,2.70000000,25,414,38.46,45.83,0.062,4.306,0.00298700,0.00336700,0.00339400,0.00280500,0.00183700,-999,rrs,0.00515351,0.00470709,0.00432273,0.00383451,0.00286118,-999
20223,55.47028000,-53.69361000,2000-05-24 16:50:00,orca_11,S2000145165136.L2_MLAC.R0000021198_55N_55N_54W_53W.hdf_OCVAL_orca_11_20223_B5.tar,0.00000000,25,713,38.47,45.83,0.054,4.305,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
20226,57.01333000,-54.85111000,2000-05-27 17:23:00,orca_11,S2000148154455.L2_MLAC.R0000021198_57N_57N_54W_54W.hdf_OCVAL_orca_11_20226_B5.tar,0.00000000,25,-5236,35.77,43.93,0.021,10.609,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
20238,57.01540000,-54.85020000,2000-05-27 17:27:00,orca_11,S2000148154455.L2_MLAC.R0000021198_57N_57N_54W_54W.hdf_OCVAL_orca_11_20238_B5.tar,1.80000000,25,-5476,35.77,43.93,0.021,10.609,0.00577800,0.00557600,0.00493700,0.00393700,0.00242900,-999,rrs,0.00589677,0.00563593,0.00500509,0.00403919,0.00257414,-999
23047,59.69000000,-149.32800000,1997-10-11 20:20:00,orca_08,S1997284223617.L2_GAC.R0000021197_59N_58N_149W_148W.hdf_OCVAL_orca_08_23047_B5.tar,0.00000000,25,8293,67.88,31.50,0.134,7.637,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
18778,69.62000000,50.57000000,1998-08-30 09:57:00,asv_13,S1998242095953.L2_MLAC.R0000020376_69N_69N_50E_50E.hdf_OCVAL_asv_13_18778_B5.tar,0.00000000,25,385,62.15,22.66,0.059,9.410,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
